hawk ; ястреб ; голубь ; курица ; dove ; chicken ; Ястреб пролетел над лесом. ; A hawk flew over the forest. ; hɔːk
hawker ; торговец ; покупатель ; клиент ; buyer ; client ; Уличный торговец кричал. ; The hawker shouted. ; ˈhɔːkər
hazardous ; опасный ; безопасный ; безвредный ; safe ; harmless ; Это опасная работа. ; It's hazardous work. ; ˈhæzərdəs
hazy ; туманный ; ясный ; чёткий ; clear ; sharp ; День был туманный. ; The day was hazy. ; ˈheɪzi
headache ; головная боль ; удовольствие ; отдых ; pleasure ; rest ; У меня сильная головная боль. ; I have a bad headache. ; ˈhɛdˌeɪk
headcount ; численность ; пустота ; отсутствие ; emptiness ; absence ; Нам нужно знать численность. ; We need the headcount. ; ˈhɛdˌkaʊnt
headfirst ; стремглав ; медленно ; осторожно ; slowly ; carefully ; Он прыгнул стремглав. ; He jumped headfirst. ; ˈhɛdˌfɜːrst
headgear ; головной убор ; обувь ; перчатки ; shoes ; gloves ; Он надел головной убор. ; He put on headgear. ; ˈhɛdˌɡɪr
headland ; мыс ; равнина ; долина ; plain ; valley ; Корабль огибал мыс. ; The ship rounded the headland. ; ˈhɛdˌlænd
headlight ; фара ; окно ; люстра ; window ; chandelier ; Фара была яркой. ; The headlight was bright. ; ˈhɛdˌlaɪt
headliner ; ведущий артист ; зритель ; ученик ; spectator ; student ; Он был главным артистом. ; He was the headliner. ; ˈhɛdˌlaɪnər
headlock ; захват ; освобождение ; прыжок ; release ; jump ; Он взял соперника в захват. ; He put his opponent in a headlock. ; ˈhɛdˌlɑːk
headmaster ; директор школы ; ученик ; рабочий ; student ; worker ; Директор школы говорил строго. ; The headmaster spoke strictly. ; ˈhɛdˌmæstər
headmistress ; директриса ; медсестра ; повар ; nurse ; cook ; Директриса провела собрание. ; The headmistress held a meeting. ; ˈhɛdˌmɪstrəs
headphones ; наушники ; колонки ; микрофон ; speakers ; microphone ; Я слушаю музыку в наушниках. ; I listen to music on headphones. ; ˈhɛdˌfoʊnz
headquarter ; штаб ; комната ; сарай ; room ; shed ; Они вернулись в штаб. ; They returned to the headquarter. ; ˈhɛdˌkwɔːrtər
heap ; куча ; ровная линия ; пустота ; line ; emptiness ; На полу лежала куча одежды. ; There was a heap of clothes on the floor. ; hiːp
heartfelt ; искренний ; ложный ; равнодушный ; false ; indifferent ; Он произнёс искренние слова. ; He said heartfelt words. ; ˈhɑːrtˌfɛlt
heartland ; центральная часть страны ; окраина ; побережье ; outskirts ; coast ; Это центральная часть страны. ; This is the heartland. ; ˈhɑːrtˌlænd
heartwarming ; трогательный ; жестокий ; холодный ; cruel ; cold ; Это был трогательный момент. ; It was a heartwarming moment. ; ˈhɑːrtˌwɔːrmɪŋ
hearty ; сердечный ; холодный ; равнодушный ; cold ; indifferent ; Он дал сердечное приветствие. ; He gave a hearty welcome. ; ˈhɑːrti
heatstroke ; тепловой удар ; озноб ; простуда ; chill ; cold ; Он получил тепловой удар. ; He had a heatstroke. ; ˈhiːtˌstroʊk
heathen ; язычник ; святой ; монах ; saint ; monk ; Его называли язычником. ; He was called a heathen. ; ˈhiːðən
heave ; вздыматься ; опускаться ; падать ; descend ; fall ; Грудь начала вздыматься. ; His chest began to heave. ; hiːv
heedless ; беспечный ; осторожный ; внимательный ; careful ; attentive ; Он был беспечным. ; He was heedless. ; ˈhiːdləs
hefty ; увесистый ; маленький ; лёгкий ; small ; light ; Он поднял увесистую сумку. ; He lifted a hefty bag. ; ˈhɛfti
heirloom ; семейная реликвия ; мусор ; игрушка ; trash ; toy ; Это семейная реликвия. ; This is a family heirloom. ; ˈɛrˌluːm
heliport ; вертолётная площадка ; вокзал ; станция ; station ; terminal ; Вертолёт приземлился на площадке. ; The helicopter landed on the heliport. ; ˈhɛliˌpɔːrt
helm ; штурвал ; стул ; окно ; chair ; window ; Он держался за штурвал. ; He held the helm. ; hɛlm
helmeted ; в шлеме ; босой ; с перчатками ; barefoot ; gloved ; Он был в шлеме. ; He was helmeted. ; ˈhɛlmɪd
helmsman ; рулевой ; пассажир ; учитель ; passenger ; teacher ; Рулевой держал курс. ; The helmsman held the course. ; ˈhɛlmzmən
helpdesk ; служба поддержки ; касса ; склад ; cashier ; warehouse ; Позвони в службу поддержки. ; Call the helpdesk. ; ˈhɛlpˌdɛsk
hematology ; гематология ; биология ; география ; biology ; geography ; Он изучает гематологию. ; He studies hematology. ; ˌhiːməˈtɑːlədʒi
hemisphere ; полушарие ; круг ; квадрат ; circle ; square ; Земное полушарие большое. ; The Earth's hemisphere is large. ; ˈhɛmɪˌsfɪr
hemline ; линия низа ; воротник ; рукав ; collar ; sleeve ; Линия низа была короткой. ; The hemline was short. ; ˈhɛmˌlaɪn
hemorrhage ; кровотечение ; заживление ; высыхание ; healing ; drying ; Началось кровотечение. ; A hemorrhage started. ; ˈhɛmərɪdʒ
hemorrhoids ; геморрой ; радость ; комфорт ; joy ; comfort ; У него геморрой. ; He has hemorrhoids. ; ˈhɛmərˌɔɪdz
henchman ; прихвостень ; лидер ; герой ; leader ; hero ; Он был его прихвостнем. ; He was his henchman. ; ˈhɛntʃmən
henhouse ; курятник ; сарай ; гараж ; shed ; garage ; Они вошли в курятник. ; They entered the henhouse. ; ˈhɛnˌhaʊs
herald ; возвещать ; скрывать ; замалчивать ; hide ; silence ; Его слова возвещали перемены. ; His words heralded change. ; ˈhɛrəld
herbivore ; травоядное ; хищник ; паразит ; predator ; parasite ; Это травоядное животное. ; This is a herbivore. ; ˈɜːrbɪˌvɔːr
hereditary ; наследственный ; случайный ; временный ; random ; temporary ; Болезнь наследственная. ; The disease is hereditary. ; həˈrɛdəˌtɛri
heretic ; еретик ; святой ; мудрец ; saint ; sage ; Его считали еретиком. ; He was considered a heretic. ; ˈhɛrətɪk
heritage ; наследие ; мусор ; ошибка ; trash ; mistake ; Это культурное наследие. ; This is cultural heritage. ; ˈhɛrətɪdʒ
hermitage ; уединение ; толпа ; шум ; crowd ; noise ; Он жил в уединении. ; He lived in hermitage. ; ˈhɜːrmɪtɪdʒ
heroine ; героиня ; злодейка ; жертва ; villain ; victim ; Она была героиней книги. ; She was the heroine of the book. ; ˈhɛroʊˌɪn
hesitancy ; нерешительность ; уверенность ; смелость ; confidence ; bravery ; Его нерешительность была заметна. ; His hesitancy was noticeable. ; ˈhɛzɪtənsi
hesitant ; нерешительный ; уверенный ; решительный ; confident ; decisive ; Он выглядел нерешительно. ; He looked hesitant. ; ˈhɛzɪtənt
hibernate ; впадать в спячку ; просыпаться ; бодрствовать ; wake ; stay awake ; Животные впадают в спячку. ; Animals hibernate. ; ˈhaɪbərˌneɪt
hibernation ; спячка ; бодрствование ; движение ; wakefulness ; movement ; Медведь в спячке. ; The bear is in hibernation. ; ˌhaɪbərˈneɪʃən
hiccup ; икота ; смех ; молчание ; laughter ; silence ; У него началась икота. ; He started to hiccup. ; ˈhɪkʌp
hideaway ; убежище ; площадь ; улица ; square ; street ; Это идеальное убежище. ; This is a perfect hideaway. ; ˈhaɪdəˌweɪ
hideous ; отвратительный ; красивый ; приятный ; beautiful ; pleasant ; Это было отвратительное зрелище. ; It was a hideous sight. ; ˈhɪdiəs
hierarchical ; иерархический ; хаотичный ; беспорядочный ; chaotic ; messy ; У них иерархическая структура. ; They have a hierarchical structure. ; ˌhaɪəˈrɑːrkɪkəl
hierarchy ; иерархия ; анархия ; беспорядок ; anarchy ; disorder ; Существовала чёткая иерархия. ; There was a clear hierarchy. ; ˈhaɪərˌɑːrki
high-end ; элитный ; дешёвый ; обычный ; cheap ; common ; Это элитный продукт. ; It's a high-end product. ; ˈhaɪˌɛnd
highland ; нагорье ; долина ; низина ; valley ; lowland ; Они жили на нагорье. ; They lived in the highland. ; ˈhaɪˌlænd
highlighted ; подчеркнутый ; стёртый ; скрытый ; erased ; hidden ; Это слово было подчеркнуто. ; The word was highlighted. ; ˈhaɪˌlaɪtɪd
hijacker ; угонщик ; пилот ; пассажир ; pilot ; passenger ; Угонщика поймали. ; The hijacker was caught. ; ˈhaɪˌdʒækər
hilarious ; уморительный ; скучный ; грустный ; boring ; sad ; Фильм был уморительный. ; The movie was hilarious. ; hɪˈlɛriəs
hilltop ; вершина холма ; подножие ; низина ; foot ; lowland ; Они поднялись на вершину холма. ; They climbed to the hilltop. ; ˈhɪlˌtɑːp
hinder ; препятствовать ; помогать ; поддерживать ; help ; support ; Это будет препятствовать прогрессу. ; This will hinder progress. ; ˈhɪndər
hindrance ; помеха ; помощь ; поддержка ; help ; support ; Это серьёзная помеха. ; This is a serious hindrance. ; ˈhɪndrəns
hindsight ; взгляд назад ; предвидение ; прогноз ; foresight ; prediction ; Только взгляд назад всё объяснил. ; Only hindsight explained everything. ; ˈhaɪndˌsaɪt
hipster ; хипстер ; старик ; ребёнок ; old man ; child ; Он типичный хипстер. ; He's a typical hipster. ; ˈhɪpstər
hireling ; наёмник ; доброволец ; друг ; volunteer ; friend ; Это всего лишь наёмник. ; He's just a hireling. ; ˈhaɪərlɪŋ
hiss ; шипеть ; молчать ; смеяться ; silence ; laugh ; Змея начала шипеть. ; The snake began to hiss. ; hɪs
hissing ; шипение ; шёпот ; пение ; whisper ; singing ; Шипение усиливалось. ; The hissing grew louder. ; ˈhɪsɪŋ
historian ; историк ; поэт ; художник ; poet ; painter ; Историк написал книгу. ; The historian wrote a book. ; hɪˈstɔːriən
histrionic ; театральный ; простой ; естественный ; simple ; natural ; Его манеры были театральными. ; His manners were histrionic. ; ˌhɪstriˈɒnɪk
hitchhiker ; автостопщик ; водитель ; пилот ; driver ; pilot ; Он встретил автостопщика. ; He met a hitchhiker. ; ˈhɪtʃˌhaɪkər
hitherto ; до сих пор ; потом ; позднее ; later ; afterwards ; До сих пор это было неизвестно. ; It was hitherto unknown. ; ˈhɪðərˌtuː
hoarder ; накопитель ; транжира ; расточитель ; spender ; waster ; Он настоящий накопитель. ; He is a real hoarder. ; ˈhɔːrdər
hoarfrost ; иней ; роса ; дождь ; dew ; rain ; Утром был иней. ; There was hoarfrost in the morning. ; ˈhɔːrˌfrɔːst
hoaxer ; мистификатор ; учёный ; честный человек ; scientist ; honest man ; Мистификатор обманул всех. ; The hoaxer fooled everyone. ; ˈhoʊksər
hodgepodge ; смесь ; порядок ; стройность ; order ; neatness ; Это была странная смесь. ; It was a strange hodgepodge. ; ˈhɑːdʒˌpɑːdʒ
hoarse ; хриплый ; нежный ; мягкий ; gentle ; soft ; Его голос был хриплым. ; His voice was hoarse. ; hɔːrs
hoax ; розыгрыш ; правда ; реальность ; truth ; reality ; Это был всего лишь розыгрыш. ; It was just a hoax. ; hoʊks
hobble ; ковылять ; бежать ; мчаться ; run ; rush ; Он начал ковылять. ; He began to hobble. ; ˈhɑːbəl
hobbyist ; любитель ; профессионал ; эксперт ; professional ; expert ; Он всего лишь любитель. ; He's just a hobbyist. ; ˈhɑːbiˌɪst
hodgepodge ; мешанина ; порядок ; структура ; order ; structure ; В комнате царила мешанина. ; The room was a hodgepodge. ; ˈhɑːdʒˌpɑːdʒ
hoist ; поднимать ; опускать ; бросать ; lower ; throw ; Они начали поднимать флаг. ; They began to hoist the flag. ; hɔɪst
holiness ; святость ; грех ; зло ; sin ; evil ; Он стремился к святости. ; He aspired to holiness. ; ˈhoʊlinəs
holistic ; целостный ; частичный ; ограниченный ; partial ; limited ; Ему нужен целостный подход. ; He needs a holistic approach. ; hoʊˈlɪstɪk
holler ; кричать ; шептать ; молчать ; whisper ; silence ; Он начал кричать. ; He began to holler. ; ˈhɑːlər
hollow ; пустой ; полный ; плотный ; full ; dense ; Внутри он был пустой. ; Inside it was hollow. ; ˈhɑːloʊ
homage ; почтение ; неуважение ; издевательство ; disrespect ; mockery ; Они выразили почтение. ; They paid homage. ; ˈhɑːmɪdʒ
homebound ; прикованный к дому ; свободный ; путешествующий ; free ; traveling ; Он прикован к дому. ; He is homebound. ; ˈhoʊmˌbaʊnd
homeland ; родина ; чужбина ; пустыня ; foreign land ; desert ; Это его родина. ; This is his homeland. ; ˈhoʊmˌlænd
homemaker ; домохозяйка ; бизнесмен ; солдат ; businessman ; soldier ; Она домохозяйка. ; She is a homemaker. ; ˈhoʊmˌmeɪkər
homelessness ; бездомность ; богатство ; комфорт ; wealth ; comfort ; Бездомность — серьёзная проблема. ; Homelessness is a serious issue. ; ˈhoʊmləsnəs
homely ; непривлекательный ; красивый ; очаровательный ; beautiful ; charming ; Этот дом непривлекательный. ; The house is homely. ; ˈhoʊmli
homesick ; тоскующий по дому ; свободный ; довольный ; free ; satisfied ; Он тосковал по дому. ; He was homesick. ; ˈhoʊmˌsɪk
homestead ; усадьба ; квартира ; подвал ; apartment ; basement ; Они переехали в усадьбу. ; They moved to a homestead. ; ˈhoʊmˌstɛd
homophone ; омограф ; синоним ; антоним ; synonym ; antonym ; Это омограф. ; This is a homophone. ; ˈhɑːməˌfoʊn
homicidal ; смертоносный ; добрый ; безвредный ; kind ; harmless ; Он выглядел смертоносным. ; He looked homicidal. ; ˌhɑːməˈsaɪdəl
honeycomb ; соты ; лёд ; камень ; ice ; stone ; Пчёлы строят соты. ; Bees build a honeycomb. ; ˈhʌniˌkoʊm
honeymoon ; медовый месяц ; развод ; ссора ; divorce ; quarrel ; Они поехали в медовый месяц. ; They went on a honeymoon. ; ˈhʌniˌmuːn
honorary ; почётный ; ничтожный ; обычный ; worthless ; ordinary ; Он получил почётную степень. ; He received an honorary degree. ; ˈɑːnərˌɛri
horizon ; горизонт ; вершина ; пещера ; peak ; cave ; Солнце скрылось за горизонтом. ; The sun disappeared beyond the horizon. ;həˈraɪzən
hospitality ; гостеприимство ; злоба ; усталость ; anger ; tiredness ; Их гостеприимство сделало поездку приятной. ; Their hospitality made the trip pleasant. ;ˌhɒspɪˈtæləti
hostile ; враждебный ; мягкий ; дорогой ; soft ; expensive ; Его враждебное поведение всех удивило. ; His hostile behavior surprised everyone. ;ˈhɒstaɪl
household ; домашний, семейный ; горный ; влажный ; mountain ; wet ; Средний семейный доход вырос. ; The average household income increased. ;ˈhaʊshoʊld
humidity ; влажность ; жара ; скорость ; heat ; speed ; Влажность в тропиках очень высокая. ; The humidity in the tropics is very high. ;hjuːˈmɪdəti
hypothesis ; гипотеза ; доказательство ; форма ; proof ; shape ; Учёные проверили гипотезу. ; The scientists tested the hypothesis. ;haɪˈpɒθəsɪs
identical ; идентичный ; огромный ; неясный ; huge ; unclear ; Эти два документа почти идентичны. ; These two documents are almost identical. ;aɪˈdɛntɪkəl
identity ; личность ; поверхность ; одежда ; surface ; clothes ; Она скрывала свою личность. ; She hid her identity. ;aɪˈdɛntɪti
ideological ; идеологический ; повседневный ; смешной ; everyday ; funny ; Они обсуждали идеологические разногласия. ; They discussed ideological differences. ;ˌaɪdiəˈlɑːdʒɪkəl
ignite ; воспламенять ; охлаждать ; закрывать ; cool ; close ; Малейшая искра может воспламенить газ. ; A tiny spark can ignite the gas. ;ɪɡˈnaɪt
illusion ; иллюзия ; правда ; камень ; truth ; stone ; Маг создал иллюзию исчезновения. ; The magician created an illusion of disappearance. ;ɪˈluːʒən
illustrate ; иллюстрировать ; скрывать ; убирать ; hide ; remove ; Она может иллюстрировать свою точку зрения примерами. ; She can illustrate her point with examples. ;ˈɪləstreɪt
imitation ; подделка ; правда ; энергия ; truth ; energy ; Это всего лишь подделка, не настоящее изделие. ; This is just an imitation, not the real thing. ;ˌɪmɪˈteɪʃən
immense ; огромный ; маленький ; пустой ; small ; empty ; Они проделали огромную работу. ; They did an immense amount of work. ;ɪˈmɛns
immerse ; погружать ; поднимать ; светить ; lift ; shine ; Он любит полностью погружаться в работу. ; He loves to immerse himself in work. ;ɪˈmɜːrs
imminent ; неизбежный, надвигающийся ; поздний ; спокойный ; late ; calm ; Опасность была неизбежной. ; The danger was imminent. ;ˈɪmɪnənt
implementation ; реализация ; остановка ; улыбка ; stop ; smile ; Реализация проекта заняла три месяца. ; The implementation of the project took three months. ;ˌɪmplɪmɛnˈteɪʃən
implication ; последствие ; история ; знание ; story ; knowledge ; Это решение имеет серьёзные последствия. ; This decision has serious implications. ;ˌɪmplɪˈkeɪʃən
implicit ; скрытый ; открытый ; ровный ; open ; flat ; Его слова содержали скрытую угрозу. ; His words carried an implicit threat. ;ɪmˈplɪsɪt
impose ; навязывать ; разрешать ; забывать ; allow ; forget ; Они пытались навязать свои правила. ; They tried to impose their rules. ;ɪmˈpoʊz
impression ; впечатление ; страх ; болезнь ; fear ; illness ; Он произвёл хорошее впечатление. ; He made a good impression. ;ɪmˈprɛʃən
improbable ; невероятный ; скучный ; медленный ; boring ; slow ; Это кажется невероятным, но возможным. ; It seems improbable but possible. ;ɪmˈprɒbəbl
inability ; неспособность ; сила ; радость ; strength ; joy ; Его неспособность помочь удивила всех. ; His inability to help surprised everyone. ;ˌɪnəˈbɪləti
incentive ; стимул ; горе ; ошибка ; grief ; mistake ; У них есть стимул работать лучше. ; They have an incentive to work better. ;ɪnˈsɛntɪv
incidental ; случайный ; нужный ; точный ; needed ; exact ; Это был случайный звук. ; It was an incidental sound. ;ˌɪnsɪˈdɛntl
inclination ; склонность ; расстояние ; оружие ; distance ; weapon ; У него есть склонность к науке. ; He has an inclination toward science. ;ˌɪnklɪˈneɪʃən
income ; доход ; провал ; потеря ; failure ; loss ; Его годовой доход вырос. ; His annual income increased. ;ˈɪnkʌm
incompatible ; несовместимый ; радостный ; тёплый ; joyful ; warm ; Эти идеи несовместимы. ; These ideas are incompatible. ;ˌɪnkəmˈpætəbl
indefinite ; неопределённый ; простой ; лишний ; simple ; extra ; Срок договора был неопределённым. ; The contract term was indefinite. ;ɪnˈdɛfɪnɪt
indication ; признак ; вкус ; камень ; taste ; stone ; Это явный признак улучшения. ; This is a clear indication of improvement. ;ˌɪndɪˈkeɪʃən
indifferent ; равнодушный ; счастливый ; уверенный ; happy ; confident ; Он был равнодушен к новостям. ; He was indifferent to the news. ;ɪnˈdɪfərənt
induce ; побуждать ; менять ; усыплять ; change ; sleep ; Это может побудить людей действовать. ; This may induce people to act. ;ɪnˈdjuːs
inequality ; неравенство ; победа ; ошибка ; victory ; mistake ; Неравенство растёт. ; Inequality is increasing. ;ˌɪniˈkwɒləti
inevitable ; неизбежный ; слабый ; круглый ; weak ; round ; Это было неизбежно. ; It was inevitable. ;ɪnˈɛvɪtəbl
infant ; младенец ; взрослый ; водитель ; adult ; driver ; Младенец мирно спал. ; The infant slept peacefully. ;ˈɪnfənt
infer ; делать вывод ; открывать ; прыгать ; open ; jump ; Мы можем сделать вывод из фактов. ; We can infer from the facts. ;ɪnˈfɜːr
inflation ; инфляция ; песня ; мышление ; song ; thinking ; Инфляция растёт. ; Inflation is rising. ;ɪnˈfleɪʃən
informal ; неформальный ; запутанный ; редкий ; tangled ; rare ; Это была неформальная беседа. ; It was an informal conversation. ;ɪnˈfɔːrməl
infrastructure ; инфраструктура ; комната ; туман ; room ; fog ; Инфраструктура города развивается. ; The city's infrastructure is developing. ;ˈɪnfrəˌstrʌktʃər
ingenious ; изобретательный ; унылый ; сумрачный ; dull ; gloomy ; Он предложил изобретательное решение. ; He came up with an ingenious solution. ;ɪnˈdʒiːnjəs
ingredient ; ингредиент ; пыль ; энергия ; dust ; energy ; Рецепт требует редкого ингредиента. ; The recipe requires a rare ingredient. ;ɪnˈɡriːdiənt
inhabit ; населять ; взрывать ; украшать ; explode ; decorate ; Птицы населяют этот регион. ; Birds inhabit this region. ;ɪnˈhæbɪt
inherit ; наследовать ; отдавать ; просить ; give ; ask ; Он унаследовал дом. ; He inherited a house. ;ɪnˈhɛrɪt
initiate ; инициировать ; раздавать ; смеяться ; distribute ; laugh ; Они решили инициировать новый проект. ; They decided to initiate a new project. ;ɪˈnɪʃieɪt
innovation ; инновация ; ошибка ; история ; mistake ; story ; Они вложили деньги в инновации. ; They invested in innovation. ;ˌɪnəˈveɪʃən
input ; ввод ; удар ; скорость ; hit ; speed ; Ввод данных необходим для работы. ; Input is required for the system to work. ;ˈɪnpʊt
inspiration ; вдохновение ; металл ; действие ; metal ; action ; Музыка дала ей вдохновение. ; Music gave her inspiration. ;ˌɪnspəˈreɪʃən
instance ; пример ; ответ ; начало ; answer ; start ; Это хороший пример проблемы. ; This is a good instance of the problem. ;ˈɪnstəns
institute ; учреждение ; озеро ; движение ; lake ; movement ; Это старейшее научное учреждение. ; This is the oldest scientific institute. ;ˈɪnstɪˌtuːt
instruct ; инструктировать ; карать ; гасить ; punish ; extinguish ; Его инструктировали перед началом работы. ; He was instructed before starting work. ;ɪnˈstrʌkt
instrument ; инструмент ; воздух ; ошибка ; air ; error ; Это важный медицинский инструмент. ; This is an important medical instrument. ;ˈɪnstrəmənt
insufficient ; недостаточный ; крепкий ; ровный ; strong ; even ; У них недостаточный опыт. ; They have insufficient experience. ;ˌɪnsəˈfɪʃənt
integrate ; интегрировать ; ломать ; менять ; break ; change ; Новую систему нужно интегрировать. ; The new system must be integrated. ;ˈɪntɪˌɡreɪt
integrity ; целостность ; высота ; бедность ; height ; poverty ; Целостность данных — важный параметр. ; Data integrity is an important parameter. ;ɪnˈtɛɡrɪti
intellect ; интеллект ; река ; узел ; river ; knot ; Его интеллект высоко развит. ; His intellect is highly developed. ;ˈɪntəlɛkt
intellectual ; интеллектуальный ; модный ; хрупкий ; fashionable ; fragile ; Ему нравятся интеллектуальные игры. ; He likes intellectual games. ;ˌɪntəˈlɛktʃuəl
interaction ; взаимодействие ; папка ; остров ; folder ; island ; Взаимодействие команд улучшилось. ; Team interaction improved. ;ˌɪntərˈækʃən
interior ; интерьер ; ветер ; смысл ; wind ; meaning ; Интерьер комнаты был обновлён. ; The interior of the room was updated. ;ɪnˈtɪriər
intermediate ; промежуточный ; быстрый ; солёный ; fast ; salty ; Они находятся на промежуточном этапе. ; They are at an intermediate stage. ;ˌɪntərˈmiːdiət
internal ; внутренний ; острый ; сильный ; sharp ; strong ; Внутренний конфликт был серьёзным. ; The internal conflict was serious. ;ɪnˈtɜːrnəl
interpret ; интерпретировать ; копать ; кричать ; dig ; shout ; Он пытался интерпретировать её слова. ; He tried to interpret her words. ;ɪnˈtɜːrprɪt
interrupt ; прерывать ; сжигать ; рисовать ; burn ; draw ; Пожалуйста, не прерывайте меня. ; Please do not interrupt me. ;ˌɪntəˈrʌpt
intervene ; вмешиваться ; спать ; варить ; sleep ; boil ; Он вмешался, чтобы остановить спор. ; He intervened to stop the argument. ;ˌɪntərˈviːn
intimate ; интимный ; шумный ; горький ; noisy ; bitter ; Они поделились интимными подробностями. ; They shared intimate details. ;ˈɪntɪmət
intricate ; запутанный ; чистый ; гладкий ; clean ; smooth ; У этой задачи очень запутанная структура. ; This task has a very intricate structure. ;ˈɪntrɪkət
intrude ; вторгаться ; прыгать ; смеяться ; jump ; laugh ; Не следует вторгаться в личную жизнь. ; You should not intrude into someone's privacy. ;ɪnˈtruːd
intuition ; интуиция ; металл ; цвет ; metal ; color ; Её интуиция редко ошибается. ; Her intuition rarely fails. ;ˌɪntuˈɪʃən
inventory ; инвентарь ; скорость ; время ; speed ; time ; Они проверили весь инвентарь. ; They checked all the inventory. ;ˈɪnvəntɔːri
invisible ; невидимый ; честный ; тонкий ; honest ; thin ; Свет сделал предмет почти невидимым. ; The light made the object almost invisible. ;ɪnˈvɪzəbəl
invitation ; приглашение ; клетка ; урок ; cage ; lesson ; Она отправила приглашение друзьям. ; She sent an invitation to her friends. ;ˌɪnvɪˈteɪʃən
invoke ; вызывать (чувство) ; толкать ; класть ; push ; put ; Его слова могут вызывать страх. ; His words can invoke fear. ;ɪnˈvoʊk
involve ; вовлекать ; лечить ; вращать ; heal ; rotate ; Проект вовлекает много людей. ; The project involves many people. ;ɪnˈvɒlv
irony ; ирония ; гора ; нефть ; mountain ; oil ; Ирония ситуации была очевидной. ; The irony of the situation was obvious. ;ˈaɪrəni
irritate ; раздражать ; украшать ; холодить ; decorate ; chill ; Его поведение раздражает. ; His behavior irritates people. ;ˈɪrɪteɪt
isolate ; изолировать ; украшать ; рисовать ; decorate ; draw ; Их нужно изолировать от других. ; They need to isolate them from others. ;ˈaɪsəleɪt
issue ; проблема ; решение ; крыло ; solution ; wing ; Это серьёзная проблема. ; This is a serious issue. ;ˈɪʃuː
judicial ; судебный ; зелёный ; тонкий ; green ; thin ; Судебная система реформируется. ; The judicial system is being reformed. ;dʒuːˈdɪʃəl
junior ; младший ; громкий ; старый ; loud ; old ; Он работает в младшей должности. ; He works in a junior position. ;ˈdʒuːniər
kernel ; ядро ; облако ; тряпка ; cloud ; cloth ; Ядро системы обновили. ; The kernel of the system was updated. ;ˈkɜːrnəl
landscape ; пейзаж ; воздух ; кофе ; air ; coffee ; Пейзаж вокруг был удивительным. ; The landscape around was amazing. ;ˈlændskeɪp
lateral ; боковой ; главный ; пустой ; main ; empty ; Он сделал боковое движение. ; He made a lateral move. ;ˈlætərəl
launch ; запускать ; печь ; копать ; bake ; dig ; Компания решила запустить новый продукт. ; The company decided to launch a new product. ;lɔːntʃ
leadership ; лидерство ; отчаяние ; потолок ; despair ; ceiling ; Его лидерство вдохновило людей. ; His leadership inspired people. ;ˈliːdərʃɪp
legible ; разборчивый ; мокрый ; лишний ; wet ; extra ; Его почерк едва разборчивый. ; His handwriting is barely legible. ;ˈlɛdʒəbəl
legislation ; законодательство ; оружие ; сон ; weapon ; sleep ; Новое законодательство вступило в силу. ; The new legislation came into effect. ;ˌlɛdʒɪsˈleɪʃən
legitimate ; законный ; частый ; жестокий ; frequent ; cruel ; Это законное требование. ; This is a legitimate request. ;lɪˈdʒɪtɪmət
liability ; ответственность ; скорость ; коробка ; speed ; box ; Компания несёт ответственность. ; The company has liability. ;ˌlaɪəˈbɪləti
liberate ; освобождать ; смешивать ; копить ; mix ; save ; Они хотели освободить людей. ; They wanted to liberate the people. ;ˈlɪbəreɪt
likewise ; аналогично ; поздно ; резко ; late ; sharp ; Он сделал то же самое. ; He did likewise. ;ˈlaɪkwaɪz
limitation ; ограничение ; начало ; змея ; start ; snake ; У проекта есть ограничения. ; The project has limitations. ;ˌlɪmɪˈteɪʃən
linear ; линейный ; тяжёлый ; ароматный ; heavy ; fragrant ; Линейная структура проста. ; The linear structure is simple. ;ˈlɪniər
linger ; задерживаться ; строить ; держать ; build ; hold ; Его запах задержался в комнате. ; The smell lingered in the room. ;ˈlɪŋɡər
listing ; список ; прошлое ; сумка ; past ; bag ; Список был обновлён. ; The listing was updated. ;ˈlɪstɪŋ
literary ; литературный ; рабочий ; сильный ; worker ; strong ; Он участвует в литературном конкурсе. ; He takes part in a literary contest. ;ˈlɪtərɛri
wake up;просыпаться;засыпать;отдыхать;fall asleep;rest;Я обычно просыпаюсь рано.;I usually wake up early.;weɪk ʌp
get up;вставать;сидеть;лежать;sit;lie;Он встал очень поздно.;He got up very late.;ɡet ʌp
look for;искать;находить;терять;find;lose;Мы ищем выход.;We are looking for an exit.;lʊk fɔːr
look after;присматривать;игнорировать;бросать;ignore;abandon;Она присматривает за детьми.;She looks after the children.;lʊk ˈæftər
look forward to;с нетерпением ждать;бояться;сомневаться;fear;doubt;Я жду встречи с тобой.;I look forward to seeing you.;lʊk ˈfɔːrwərd tu
give up;сдаваться;продолжать;добиваться;continue;achieve;Не сдавайся!;Don't give up!;gɪv ʌp
turn on;включать;выключать;ломать;turn off;break;Включи лампу.;Turn on the lamp.;tɜːrn ɒn
turn off;выключать;включать;чинить;turn on;fix;Выключи двигатель.;Turn off the engine.;tɜːrn ɒf
turn up;появляться;исчезать;прятаться;disappear;hide;Он неожиданно появился.;He suddenly turned up.;tɜːrn ʌp
turn down;отклонять;принимать;поддерживать;accept;support;Она отклонила предложение.;She turned down the offer.;tɜːrn daʊn
pick up;подбирать;бросать;ронять;throw;drop;Подбери мусор.;Pick up the trash.;pɪk ʌp
